Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned,tokens,input_ids,attention_mask
Hàng chất lượng vừa túi tiền giao hàng nhanh sẽ ủng hộ tiếp 👍👍👍,-1,1,-1,1,-1,-1,-1,-1,hàng chất lượng vừa túi tiền giao hàng nhanh sẽ ủng hộ tiếp,"['▁h', 'àng', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁v', 'ừa', '▁t', 'úi', '▁t', 'iền', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '▁sẽ', '▁ủng', '▁hộ', '▁tiếp']","[0, 13, 79, 11, 51, 10, 69, 4, 15, 320, 6, 805, 6, 209, 33, 44, 13, 79, 87, 7, 237, 716, 416, 609, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hình ảnh mang tính chất nhận xu . Shop xử lý đơn hàng và giao hàng nhanh.giầy đẹp from chuẩn nên mua nhé ạ,-1,1,1,-1,-1,1,-1,-1,hình ảnh mang tính chất nhận xu . shop xử lý đơn hàng và giao hàng nhanh.giày đẹp from chuẩn nên mua nhé ạ,"['▁h', 'ình', '▁ảnh', '▁m', 'ang', '▁t', 'ính', '▁ch', 'ất', '▁nh', 'ận', '▁xu', '▁.', '▁shop', '▁xử', '▁lý', '▁đ', 'ơn', '▁h', 'àng', '▁và', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '.', 'gi', 'ày', '▁đ', 'ẹp', '▁fr', 'om', '▁chu', 'ẩn', '▁n', 'ên', '▁mua', '▁nhé', '▁ạ']","[0, 13, 39, 444, 9, 86, 6, 261, 11, 51, 18, 138, 420, 140, 308, 1503, 710, 8, 124, 13, 79, 62, 33, 44, 13, 79, 87, 7, 14660, 1417, 193, 8, 165, 1623, 606, 429, 375, 16, 31, 183, 228, 155, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mình đánh giá là ổn thôi. Đóng gói tốt và vận chuyển nhanh. Giày ổn ở mức tiền, nhưng đi khá cứng gây khó chịu",-1,1,-1,0,-1,-1,2,-1,"mình đánh giá là ổn thôi. đóng gói tốt và vận chuyển nhanh. giày ổn ở mức tiền, nhưng đi khá cứng gây khó chịu","['▁m', 'ình', '▁đ', 'ánh', '▁giá', '▁là', '▁ổn', '▁th', 'ôi', '.', '▁đó', 'ng', '▁g', 'ói', '▁t', 'ốt', '▁và', '▁v', 'ận', '▁ch', 'uy', 'ển', '▁nha', 'nh', '.', '▁gi', 'ày', '▁ổn', '▁ở', '▁m', 'ức', '▁t', 'iền', ',', '▁như', 'ng', '▁đi', '▁khá', '▁cứ', 'ng', '▁g', 'ây', '▁khó', '▁chịu']","[0, 9, 39, 8, 262, 224, 29, 645, 12, 78, 14660, 136, 4, 20, 313, 6, 185, 62, 15, 138, 11, 43, 636, 87, 7, 14660, 33, 193, 645, 198, 9, 289, 6, 209, 14665, 65, 4, 48, 552, 298, 4, 20, 145, 620, 701, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Quy khach da su dung het dung luong data trong ngay theo quy dinh cua goi cuoc PT70. He thong TAM DUNG ket noi internet va se khoi phuc dung luong data vao luc 0h00 ngay tiep theo. De su dung luon internet, soan D5 gui 999 (5.000d, 1 GB, 1 ngay). Chi tiet lien he 9090. Xin cam on.",-1,-1,-1,-1,-1,-1,-1,2,"quy khach da su dung het dung luong data trong ngay theo quy dinh cua goi cuoc pt70. he thong tam dung ket noi internet va se khoi phuc dung luong data vao luc 0h00 ngay tiep theo. de su dung luon internet, soan d5 gui 999 (5.000d, 1 gb, 1 ngay). chi tiet lien he 9090. xin cam on.","['▁q', 'uy', '▁kh', 'ach', '▁da', '▁su', '▁d', 'ung', '▁h', 'et', '▁d', 'ung', '▁lu', 'ong', '▁da', 'ta', '▁tr', 'ong', '▁ng', 'ay', '▁th', 'eo', '▁q', 'uy', '▁d', 'inh', '▁c', 'ua', '▁g', 'oi', '▁cu', 'oc', '▁pt', '70', '.', '▁he', '▁th', 'ong', '▁t', 'am', '▁d', 'ung', '▁k', 'et', '▁n', 'oi', '▁in', 'tern', 'et', '▁va', '▁se', '▁kh', 'oi', '▁ph', 'uc', '▁d', 'ung', '▁lu', 'ong', '▁da', 'ta', '▁v', 'ao', '▁l', 'uc', '▁0', 'h', '00', '▁ng', 'ay', '▁t', 'iep', '▁th', 'eo', '.', '▁de', '▁su', '▁d', 'ung', '▁lu', 'on', '▁in', 'tern', 'et', ',', '▁so', 'an', '▁d', '5', '▁g', 'ui', '▁9', '99', '▁(', '5.', '000', 'd', ',', '▁1', '▁gb', ',', '▁1', '▁ng', 'ay', ').', '▁chi', '▁t', 'iet', '▁li', 'en', '▁he', '▁90', '90', '.', '▁x', 'in', '▁c', 'am', '▁on', '.']","[0, 36, 43, 25, 2180, 582, 755, 22, 160, 13, 574, 22, 160, 117, 68, 582, 846, 26, 68, 23, 46, 12, 254, 36, 43, 22, 81, 5, 530, 20, 139, 286, 573, 5736, 5271, 14660, 1467, 12, 68, 6, 97, 22, 160, 17, 574, 16, 139, 858, 4445, 574, 1277, 1065, 25, 139, 35, 1034, 22, 160, 117, 68, 582, 846, 15, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Hàng chất lượng mọi ng nên ủng hộ shop, ko có gì chê cả 10₫ xuất sắc",-1,-1,-1,1,-1,-1,-1,-1,"hàng chất lượng mọi ng nên ủng hộ shop, không có gì chê cả 10 xuất sắc","['▁h', 'àng', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁m', 'ọi', '▁ng', '▁n', 'ên', '▁ủng', '▁hộ', '▁shop', ',', '▁kh', 'ông', '▁có', '▁gì', '▁chê', '▁cả', '▁10', '▁xu', 'ất', '▁s', 'ắc']","[0, 13, 79, 11, 51, 10, 69, 4, 9, 301, 23, 16, 31, 716, 416, 308, 14665, 25, 38, 41, 143, 1266, 133, 1573, 420, 51, 19, 181, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sp rất đẹp giá lại hạt rẻ đi êm chân mình rất ưng cam on shop chúc shop buôn may bán đắt sẽ ủng hộ shop dài dài,1,-1,1,1,-1,-1,-1,-1,sản phẩm rất đẹp giá lại hạt rẻ đi êm chân mình rất ưng cam on shop chúc shop buôn may bán đắt sẽ ủng hộ shop dài dài,"['▁s', 'ản', '▁ph', 'ẩm', '▁r', 'ất', '▁đ', 'ẹp', '▁giá', '▁l', 'ại', '▁h', 'ạt', '▁rẻ', '▁đi', '▁êm', '▁ch', 'ân', '▁m', 'ình', '▁r', 'ất', '▁ưng', '▁c', 'am', '▁on', '▁shop', '▁ch', 'úc', '▁shop', '▁bu', 'ôn', '▁m', 'ay', '▁b', 'án', '▁đ', 'ắt', '▁sẽ', '▁ủng', '▁hộ', '▁shop', '▁d', 'ài', '▁d', 'ài']","[0, 19, 169, 35, 277, 24, 51, 8, 165, 224, 10, 63, 13, 454, 752, 48, 1526, 11, 91, 9, 39, 24, 51, 1154, 5, 97, 1324, 308, 11, 150, 308, 434, 118, 9, 46, 14, 280, 8, 274, 237, 716, 416, 308, 22, 96, 22, 96, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giao hơi lâu,-1,0,-1,-1,-1,-1,-1,-1,giao hơi lâu,"['▁gi', 'ao', '▁h', 'ơi', '▁l', 'âu']","[0, 33, 44, 13, 74, 10, 101, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Nói chung là với giá này thì cũng ổn.Còn nhiễu lỗi nhỏ của giày ko đáng kể được cái shop chu đáo có cả thiệp với đóng gói rất cẩn thận.Shop làm ăn có taam nên ko thể ko cho 5*.Lần sau chắc chắn sẽ ghé lại,-1,-1,-1,2,-1,1,2,-1,nói chung là với giá này thì cũng ổn.còn nhiễu lỗi nhỏ của giày không đáng kể được cái shop chu đáo có cả thiệp với đóng gói rất cẩn thận.shop làm ăn có tam nên không thể không cho 5.lần sau chắc chắn sẽ ghé lại,"['▁nói', '▁ch', 'ung', '▁là', '▁v', 'ới', '▁giá', '▁này', '▁thì', '▁c', 'ũng', '▁ổn', '.', 'còn', '▁n', 'hi', 'ễu', '▁l', 'ỗi', '▁nhỏ', '▁c', 'ủa', '▁gi', 'ày', '▁kh', 'ông', '▁đ', 'áng', '▁kể', '▁đ', 'ược', '▁cái', '▁shop', '▁chu', '▁đ', 'áo', '▁có', '▁cả', '▁th', 'iệp', '▁v', 'ới', '▁đó', 'ng', '▁g', 'ói', '▁r', 'ất', '▁c', 'ẩn', '▁th', 'ận', '.', 'sh', 'op', '▁làm', '▁ăn', '▁có', '▁t', 'am', '▁n', 'ên', '▁kh', 'ông', '▁thể', '▁kh', 'ông', '▁cho', '▁5.', 'lần', '▁s', 'au', '▁ch', 'ắc', '▁ch', 'ắn', '▁sẽ', '▁ghé', '▁l', 'ại']","[0, 233, 11, 160, 29, 15, 54, 224, 75, 61, 5, 93, 645, 14660, 4173, 16, 544, 4151, 10, 329, 598, 5, 98, 33, 193, 25, 38, 8, 207, 1335, 8, 103, 131, 308, 429, 8, 441, 41, 133, 12, 698, 15, 54, 136, 4, 20, 313, 24, 51, 5, 375, 12, 138, 14660, 1714, 186, 129, 246, 41, 6, 97, 16, 31, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Wa đẹp thiệt. Giống hình. Nhìn chuẩn ko cần chỉnh. Mỗi tội giày giá này thì đế sẽ bị cứng nha mn!!!!!21,-1,-1,1,2,-1,1,-1,-1,wa đẹp thiệt. giống hình. nhìn chuẩn không cần chỉnh. mỗi tội giày giá này thì đế sẽ bị cứng nha mọi người!!!!!21,"['▁wa', '▁đ', 'ẹp', '▁th', 'iệt', '.', '▁gi', 'ống', '▁h', 'ình', '.', '▁nh', 'ìn', '▁chu', 'ẩn', '▁kh', 'ông', '▁c', 'ần', '▁chỉ', 'nh', '.', '▁m', 'ỗi', '▁t', 'ội', '▁gi', 'ày', '▁giá', '▁này', '▁thì', '▁đế', '▁sẽ', '▁bị', '▁cứ', 'ng', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '!!', '!!!', '21']","[0, 1575, 8, 165, 12, 282, 14660, 33, 164, 13, 39, 14660, 18, 300, 429, 375, 25, 38, 5, 76, 229, 7, 14660, 9, 329, 6, 299, 33, 193, 224, 75, 61, 2360, 237, 199, 298, 4, 87, 9, 301, 23, 92, 684, 2298, 3990, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Rất đẹp luôn issiii giày xinh lắm luôn.shop chất lượng uy tín Nên mua nha mn,-1,1,-1,-1,-1,1,-1,-1,rất đẹp luôn isi giày xinh lắm luôn.shop chất lượng uy tín nên mua nha mọi người,"['▁r', 'ất', '▁đ', 'ẹp', '▁luôn', '▁i', 'si', '▁gi', 'ày', '▁x', 'inh', '▁l', 'ắm', '▁luôn', '.', 'sh', 'op', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁uy', '▁tín', '▁n', 'ên', '▁mua', '▁nha', '▁m', 'ọi', '▁ng', 'ười']","[0, 24, 51, 8, 165, 166, 339, 4687, 33, 193, 34, 81, 10, 178, 166, 14660, 1714, 186, 11, 51, 10, 69, 4, 2269, 1767, 16, 31, 183, 87, 9, 301, 23, 92, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"| BUỔI SINH HOẠT NGÀY 01/10/2023 | Xin chào ngày đầu tiên của tháng 10 😊 Hôm qua GĐPT Tân Thái vừa kết thúc lễ hội ""Vui hội trăng tròn"" bằng nụ cười vì được gặp chị Hằng chú Cuội trong cổ tích, thì hôm nay chúng tới lại đón chào tháng mới với buổi sinh hoạt bằng rất rất nhiều nụ cười nhờ những khoảnh khắc được bắt trọn dưới đâyyyy 🤣 GĐPT Tân Thái sinh hoạt vào 14h00 chiều chủ nhật hằng tuần. Đ/c: 63 Trương Định, Mân Thái, Sơn Trà, Đà Nẵng.",-1,-1,-1,-1,-1,-1,-1,2,"buổi sinh hoạt ngày 01/10/2023 xin chào ngày đầu tiên của tháng 10 hôm qua gđpt tân thái vừa kết thúc lễ hội vui hội trăng tròn bằng nụ cười vì được gặp chị hằng chú cuội trong cổ tích, thì hôm nay chúng tới lại đón chào tháng mới với buổi sinh hoạt bằng rất rất nhiều nụ cười nhờ những khoảnh khắc được bắt trọn dưới đây gđpt tân thái sinh hoạt vào 14h00 chiều chủ nhật hằng tuần. đ/c: 63 trương định, mân thái, sơn trà, đà nẵng.","['▁bu', 'ổi', '▁s', 'inh', '▁ho', 'ạt', '▁ng', 'ày', '▁01', '/10', '/20', '23', '▁x', 'in', '▁ch', 'ào', '▁ng', 'ày', '▁đ', 'ầu', '▁t', 'iên', '▁c', 'ủa', '▁th', 'áng', '▁10', '▁h', 'ôm', '▁qua', '▁gđ', 'pt', '▁t', 'ân', '▁th', 'ái', '▁v', 'ừa', '▁k', 'ết', '▁th', 'úc', '▁lễ', '▁h', 'ội', '▁v', 'ui', '▁h', 'ội', '▁tr', 'ăng', '▁tr', 'òn', '▁b', 'ằng', '▁nụ', '▁c', 'ười', '▁vì', '▁đ', 'ược', '▁g', 'ặp', '▁chị', '▁h', 'ằng', '▁chú', '▁cu', 'ội', '▁tr', 'ong', '▁cổ', '▁t', 'ích', ',', '▁thì', '▁h', 'ôm', '▁n', 'ay', '▁ch', 'úng', '▁t', 'ới', '▁l', 'ại', '▁đ', 'ón', '▁ch', 'ào', '▁th', 'áng', '▁m', 'ới', '▁v', 'ới', '▁bu', 'ổi', '▁s', 'inh', '▁ho', 'ạt', '▁b', 'ằng', '▁r', 'ất', '▁r', 'ất', '▁nh', 'iều', '▁nụ', '▁c', 'ười', '▁nhờ', '▁nh', 'ững', '▁kho', 'ảnh', '▁kh', 'ắc', '▁đ', 'ược', '▁b', 'ắt', '▁tr', 'ọn', '▁d', 'ưới', '▁đ', 'ây', '▁gđ', 'pt', '▁t', 'ân', '▁th', 'ái', '▁s', 'inh', '▁ho', 'ạt', '▁vào', '▁14', 'h', '00', '▁ch', 'iều', '▁chủ', '▁nh', 'ật', '▁h', 'ằng', '▁tu', 'ần', '.', '▁đ', '/', 'c', ':', '▁6', '3', '▁tr', 'ươ', 'ng', '▁đị', 'nh', ',', '▁m', 'ân', '▁th', 'ái', ',', '▁s', 'ơn', '▁trà', ',', '▁đà', '▁n', 'ẵng', '.']","[0, 434, 292, 19, 81, 204, 454, 23, 193, 7277, 6702, 4437, 6634, 34, 102, 11, 344, 23, 193, 8, 191, 6, 161, 5, 98, 12, 207, 1573, 13, 388, 297, 2792, 3092, 6, 91, 12, 205, 15, 320, 17, 122, 12, 150, 2512, 13, 299, 15, 184, 13, 299, 26, 251, 26, 119, 14, 249, 3652, 5, 92, 327, 8, 103, 20, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Giầy quá oke luôn nha mọi người Xinh xỉu Fom giầy chuẩn giây giầy siêu to,-1,-1,1,1,-1,-1,-1,-1,giày quá ổn luôn nha mọi người xinh xỉu fom giày chuẩn giây giày siêu to,"['▁gi', 'ày', '▁quá', '▁ổn', '▁luôn', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '▁x', 'inh', '▁x', 'ỉu', '▁f', 'om', '▁gi', 'ày', '▁chu', 'ẩn', '▁gi', 'ây', '▁gi', 'ày', '▁s', 'iêu', '▁to']","[0, 33, 193, 115, 645, 166, 87, 9, 301, 23, 92, 34, 81, 34, 1527, 281, 606, 33, 193, 429, 375, 33, 145, 33, 193, 19, 359, 270, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"BẠN THÂN HỠI, GHÉ NGAY HIGHLANDS 148 NGUYỄN CHÁNH  CÓ DEAL MUA 1 TẶNG 1 HỜI LẮMMM 👉 Hậu khai trương 1 tháng mà Highlands 148 Nguyễn Chánh vẫn chưa hạ nhiệt, mau kéo hội bạn đến quán tận hưởng không gian mới toanh, thưởng trà ăn bánh cùng chiếc DEAL MUA 1 TẶNG 1 xịn đét.",-1,-1,-1,-1,-1,-1,-1,2,"bạn thân hỡi, ghé ngay highlands 148 nguyễn chánh có deal mua 1 tặng 1 hời lắm hậu khai trương 1 tháng mà highlands 148 nguyễn chánh vẫn chưa hạ nhiệt, mau kéo hội bạn đến quán tận hưởng không gian mới toanh, thưởng trà ăn bánh cùng chiếc deal mua 1 tặng 1 xịn đét.","['▁b', 'ạn', '▁th', 'ân', '▁h', 'ỡi', ',', '▁ghé', '▁ng', 'ay', '▁h', 'ig', 'hl', 'an', 'ds', '▁1', '48', '▁ng', 'uy', 'ễn', '▁ch', 'ánh', '▁có', '▁de', 'al', '▁mua', '▁1', '▁t', 'ặng', '▁1', '▁h', 'ời', '▁l', 'ắm', '▁h', 'ậu', '▁kh', 'ai', '▁tr', 'ươ', 'ng', '▁1', '▁th', 'áng', '▁mà', '▁h', 'ig', 'hl', 'an', 'ds', '▁1', '48', '▁ng', 'uy', 'ễn', '▁ch', 'ánh', '▁v', 'ẫn', '▁ch', 'ưa', '▁hạ', '▁nh', 'iệt', ',', '▁m', 'au', '▁k', 'éo', '▁h', 'ội', '▁b', 'ạn', '▁đ', 'ến', '▁qu', 'án', '▁t', 'ận', '▁h', 'ưở', 'ng', '▁kh', 'ông', '▁gi', 'an', '▁m', 'ới', '▁to', 'anh', ',', '▁th', 'ưở', 'ng', '▁trà', '▁ăn', '▁b', 'ánh', '▁c', 'ùng', '▁ch', 'iếc', '▁de', 'al', '▁mua', '▁1', '▁t', 'ặng', '▁1', '▁x', 'ịn', '▁đ', 'ét', '.']","[0, 14, 90, 12, 91, 13, 7407, 14665, 2204, 23, 46, 13, 1306, 8040, 67, 4932, 303, 2504, 23, 43, 173, 11, 262, 41, 726, 395, 183, 303, 6, 408, 303, 13, 52, 10, 178, 13, 610, 25, 82, 26, 107, 4, 303, 12, 207, 50, 13, 1306, 8040, 67, 4932, 303, 2504, 23, 43, 173, 11, 262, 15, 213, 11, 137, 1991, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Hnagf thì cũng ổn mọi người ạ nhưng lót giầy ngắn bằng xốp mình không ưng, giầy có phần bị lỗi ở viền bị lỗ ra dễ bị bong đế nhưng với giá này là ổn rồi ạ giao hàng cũng nhanh",-1,1,-1,0,-1,-1,2,-1,"hnagf thì cũng ổn mọi người ạ nhưng lót giày ngắn bằng xốp mình không ưng, giày có phần bị lỗi ở viền bị lỗ ra dễ bị bong đế nhưng với giá này là ổn rồi ạ giao hàng cũng nhanh","['▁h', 'na', 'gf', '▁thì', '▁c', 'ũng', '▁ổn', '▁m', 'ọi', '▁ng', 'ười', '▁ạ', '▁như', 'ng', '▁l', 'ót', '▁gi', 'ày', '▁ng', 'ắn', '▁b', 'ằng', '▁x', 'ốp', '▁m', 'ình', '▁kh', 'ông', '▁ưng', ',', '▁gi', 'ày', '▁có', '▁ph', 'ần', '▁bị', '▁l', 'ỗi', '▁ở', '▁v', 'iền', '▁bị', '▁lỗ', '▁ra', '▁dễ', '▁bị', '▁b', 'ong', '▁đế', '▁như', 'ng', '▁v', 'ới', '▁giá', '▁này', '▁là', '▁ổn', '▁r', 'ồi', '▁ạ', '▁gi', 'ao', '▁h', 'àng', '▁c', 'ũng', '▁nha', 'nh']","[0, 13, 5104, 8868, 61, 5, 93, 645, 9, 301, 23, 92, 155, 65, 4, 10, 1357, 33, 193, 23, 307, 14, 249, 34, 3714, 9, 39, 25, 38, 1154, 14665, 33, 193, 41, 35, 76, 199, 10, 329, 198, 15, 209, 199, 2194, 141, 463, 199, 14, 68, 2360, 65, 4, 15, 54, 224, 75, 29, 645, 24, 80, 155, 33, 44, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Hàng đẹp êm chân,-1,-1,1,1,-1,-1,-1,-1,hàng đẹp êm chân,"['▁h', 'àng', '▁đ', 'ẹp', '▁êm', '▁ch', 'ân']","[0, 13, 79, 8, 165, 1526, 11, 91, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
